interview_id,turn_idx,turn_text,label,source,label_id
119508,2,"Really? We just lost by 32 points. I'm pretty sure we're not going to say, remember back in November when we lost that game and we came back? It doesn't work that way. We have a lot of confidence in our team. We won 73 games for a reason. We won the title last year for a reason. We're playing a great team, and we know we have to play hard and play confident. All that other stuff, we don't think about.",POSITIVE,gpt,2
176410,5,"Looney and Wiggins been doing a great job of being active. But it takes all five guys. Sometimes it's hard to come back and rebound when you got guys like Steph Curry at halfcourt and Klay at halfcourt. Really don't want to run all the way back in and help rebound, but we got to do it if we want to win.",NEUTRAL,gpt,1
129712,0,", we're upset that we won't have our best player on the floor with us for Game 2. I don't know farther than that. But I don't know the gravity of his injury. I just know he couldn't keep playing, and that affected us, clearly. It's an unfortunate situation. It is upsetting, but from a player's standpoint, you can't do much about it. You've got to just keep going out there, competing and do your best and try to pick up the slack. , just be who we are.",NEGATIVE,gpt,0
159648,8,"(Question about peaking at the right time.) LeBRON JAMES: Well, it's great to be playing the way we're playing right now. It's the postseason, and that's when you want to kind of hit your stride. We still have a ceiling that we feel like we can get better. It's our job not to put a cap on where we can go. We know as the series goes on, we start to get more and more comfortable with our opponent, with our schemes, with our system of what we want to do. We hope we can continue that in this series. Starting from Game 1, being as great as we can be, then figuring out ways we can be even better going into Game 2, so on, so on.",POSITIVE,gpt,2
140322,3,", I'm sure somebody has the stat. The home team usually wins, ? Last time we were in a home Game 7, the home team didn't win, unfortunately. It's just a road game for us. It's a home game for them. It's the same advantage or disadvantage as any other game, to be honest with you. We know we have a veteran team. We have guys who have been through almost everything, and we've got a lot of confidence.",POSITIVE,gpt,2
98718,6,"Â Yeah, I think we did a lot better than the regular‑season games, but you're not going to stop them.Â What we try to do is try to contain them like every other team in the NBA and just try to make every shot hard.Â I think overall we did a pretty good job, first half, in the fourth quarter.Â Third quarter I'm sure there's a lot of stuff we'll watch on film and we can do better.",NEUTRAL,gpt,1
149658,6,"How good are they defensively? They get so much attention for their offense. CJ McCOLLUM: They're good. They're smart. They're experienced in terms of having played a lot of games in the Playoffs, having guarded a lot of different guys. They know how to load up. They know to help. And I think that's what makes them really good, because they know their roles and they're very good at it.",POSITIVE,gpt,2
129850,5,"That was a good book, wasn't it? That was a good book? I heard it was Golden, right? The Miraculous Rise. Yeah, that's what's up.",NEUTRAL,gpt,1
176296,1,"Yeah, he had a tough stretch and we had a tough stretch during his minutes, too. He's played well for us in the playoffs. He's had some good moments and he's just got to, like the rest of the guys coming off the bench, just stay ready and you never know how things pan out.",NEUTRAL,gpt,1
89431,7,"Â No, I don't use it as motivation.Â When it's never been done in history, how are you going to be extra motivated by somebody saying it's not going to happen now?Â What you have to do is go in and just believe that you can play better and will play better and then go out there and do it one game at a time.Â Tonight is the one game.",POSITIVE,gpt,2
119470,8,I don't understand the argument that this has happened twice.,NEUTRAL,gpt,1
